,YYYYMM,AGENT_CODE,AGENT_NM,CUST_TYPE,PRD_CATG,PRD_BRAND,REGION,PROVINCE,TM_CAL_PERIOD,AG_SALE_OUT_OTHER_FLG,AG_SALE_OUT_FLG,SALE_OUT_AGENT,SALE_OUT_AGENT_OTHER,BEG_STOCK_AGENT,END_STOCK_AGENT,BUY_IN,collected_at
973,201809,0001007672,หจก.สมบัติ อ.พยุห์การสุรา,Agent,Spirits,Kulov,Region 3,Si Sa Ket,T3,-,-,262.0,210.0,220.0,20.0,62.0,2021-04-28 14:27:48
974,201809,0001007672,หจก.สมบัติ อ.พยุห์การสุรา,Agent,Spirits,Meridian,Region 3,Si Sa Ket,T3,-,-,17.42,10.000000000000002,25.17,17.75,10.0,2021-04-28 14:27:48
975,201809,0001007672,หจก.สมบัติ อ.พยุห์การสุรา,Agent,Spirits,Niyomthai,Region 3,Si Sa Ket,,ERR,-,-99.0,0.0,,-99.0,-99.0,2021-04-28 14:27:48
976,201809,0001007672,หจก.สมบัติ อ.พยุห์การสุรา,Agent,Spirits,Prayanak,Region 3,Si Sa Ket,T2,-,-,27.0,12.0,0.0,3.0,30.0,2021-04-28 14:27:48
977,201809,0001007672,หจก.สมบัติ อ.พยุห์การสุรา,Agent,NAB,Rock Mountain,Region 3,Si Sa Ket,,ERR,-,-99.0,,,-99.0,-99.0,2021-04-28 14:27:48
978,201809,0001007672,หจก.สมบัติ อ.พยุห์การสุรา,Agent,Spirits,RuangKhao,Region 3,Si Sa Ket,T3,-,-,46259.0,12648.0,10949.0,6910.0,42220.0,2021-04-28 14:27:48
979,201809,0001007672,หจก.สมบัติ อ.พยุห์การสุรา,Agent,Spirits,Sangsom,Region 3,Si Sa Ket,T3,-,-,235.0,53.49999999999997,64.0,94.0,265.0,2021-04-28 14:27:48
980,201809,0001007671,หจก.ช.สหทิพย์,Agent,Beer,Archa,Region 3,Si Sa Ket,T3,-,-,92.0,90.0,57.0,35.0,70.0,2021-04-28 14:27:48
981,201809,0001007671,หจก.ช.สหทิพย์,Agent,Spirits,Blend285,Region 3,Si Sa Ket,T3,-,-,23.25,4.25,118.25,96.0,1.0,2021-04-28 14:27:48
982,201809,0001007671,หจก.ช.สหทิพย์,Agent,NAB,Chang,Region 3,Si Sa Ket,,ERR,-,-99.0,,,-99.0,-99.0,2021-04-28 14:27:48
983,201809,0001007671,หจก.ช.สหทิพย์,Agent,Beer,ChangClassic,Region 3,Si Sa Ket,T3,-,-,7307.0,1398.0,6343.0,5266.0,6230.0,2021-04-28 14:27:48
984,201809,0001007671,หจก.ช.สหทิพย์,Agent,NAB,GreenTea,Region 3,Si Sa Ket,T3,-,-,98.0,14.0,1243.0,1385.0,240.0,2021-04-28 14:27:48
985,201809,0001007671,หจก.ช.สหทิพย์,Agent,Spirits,HongThong,Region 3,Si Sa Ket,T3,-,-,907.0,273.0,1107.0,430.0,230.0,2021-04-28 14:27:48
986,201809,0001007671,หจก.ช.สหทิพย์,Agent,NAB,JubJai,Region 3,Si Sa Ket,T3,-,-,73.0,29.0,121.0,60.0,12.0,2021-04-28 14:27:48
987,201809,0001007671,หจก.ช.สหทิพย์,Agent,Spirits,Kulov,Region 3,Si Sa Ket,T3,-,-,250.33,209.33,264.0,15.67,2.0,2021-04-28 14:27:48
988,201809,0001007671,หจก.ช.สหทิพย์,Agent,Spirits,Prayanak,Region 3,Si Sa Ket,T3,ERR,ERR,,,,2.0,72.0,2021-04-28 14:27:48
989,201809,0001007671,หจก.ช.สหทิพย์,Agent,NAB,Rock Mountain,Region 3,Si Sa Ket,,ERR,-,-99.0,,,-99.0,-99.0,2021-04-28 14:27:48
990,201809,0001007671,หจก.ช.สหทิพย์,Agent,Spirits,RuangKhao,Region 3,Si Sa Ket,T3,-,-,11884.000000000002,4829.000000000002,14829.58,10595.58,7650.0,2021-04-28 14:27:48
991,201809,0001007671,หจก.ช.สหทิพย์,Agent,Spirits,Sangsom,Region 3,Si Sa Ket,T3,-,-,42.67,5.670000000000002,76.17,43.5,10.0,2021-04-28 14:27:48
992,201809,0001007669,หจก.ขุนหาญการสุรา,Agent,Beer,ChangClassic,Region 3,Si Sa Ket,T3,-,-,3841.0,711.0,3444.0,2643.0,3040.0,2021-04-28 14:27:48
993,201809,0001007669,หจก.ขุนหาญการสุรา,Agent,Spirits,HongThong,Region 3,Si Sa Ket,T3,ERR,-,325.0,0.0,466.0,541.0,400.0,2021-04-28 14:27:48
994,201809,0001007669,หจก.ขุนหาญการสุรา,Agent,Spirits,RuangKhao,Region 3,Si Sa Ket,T3,ERR,-,4250.08,0.0,4321.25,5671.17,5600.0,2021-04-28 14:27:48
995,201809,0001007668,หจก.มิตรนิยมขุขันธ์,Agent,Beer,ChangClassic,Region 3,Si Sa Ket,T3,-,-,2769.75,1219.75,5064.0,4268.0,1973.75,2021-04-28 14:27:48
996,201809,0001007668,หจก.มิตรนิยมขุขันธ์,Agent,Spirits,HongThong,Region 3,Si Sa Ket,T3,-,-,416.0,272.0,466.0,355.0,305.0,2021-04-28 14:27:48
997,201809,0001007668,หจก.มิตรนิยมขุขันธ์,Agent,Spirits,RuangKhao,Region 3,Si Sa Ket,T3,ERR,-,3320.0,0.0,7916.0,9646.0,5050.0,2021-04-28 14:27:48
998,201809,0001007668,หจก.มิตรนิยมขุขันธ์,Agent,Spirits,Sangsom,Region 3,Si Sa Ket,T3,ERR,-,8.0,,19.0,26.0,15.0,2021-04-28 14:27:48
999,201809,0001007667,บจก.พรเพ็ญการสุรา,Agent,Spirits,Bangyikhan,Region 3,Surin,T3,ERR,-,3.0,,1.0,1.0,3.0,2021-04-28 14:27:48
1000,201809,0001007667,บจก.พรเพ็ญการสุรา,Agent,Spirits,Blend285,Region 3,Surin,T3,-,-,20.0,14.0,60.0,65.0,25.0,2021-04-28 14:27:48
1001,201809,0001007667,บจก.พรเพ็ญการสุรา,Agent,Beer,ChangClassic,Region 3,Surin,T3,-,-,1588.0,108.0,3597.0,4109.0,2100.0,2021-04-28 14:27:48
1002,201809,0001007667,บจก.พรเพ็ญการสุรา,Agent,Spirits,ChiangChun,Region 3,Surin,T3,ERR,-,7.0,,4.0,2.0,5.0,2021-04-28 14:27:48
1003,201809,0001007667,บจก.พรเพ็ญการสุรา,Agent,Spirits,HongThong,Region 3,Surin,T3,-,-,575.0,555.0,560.0,375.0,390.0,2021-04-28 14:27:48
1004,201809,0001007667,บจก.พรเพ็ญการสุรา,Agent,Spirits,Kulov,Region 3,Surin,T3,ERR,ERR,-43.0,0.0,5.0,50.0,2.0,2021-04-28 14:27:48
1005,201809,0001007667,บจก.พรเพ็ญการสุรา,Agent,Spirits,RuangKhao,Region 3,Surin,T3,-,-,12954.0,9424.0,10253.0,4899.0,7600.0,2021-04-28 14:27:48
1006,201809,0001007667,บจก.พรเพ็ญการสุรา,Agent,Spirits,Sangsom,Region 3,Surin,T3,-,-,60.0,58.0,22.0,12.0,50.0,2021-04-28 14:27:48
1007,201809,0001007663,หจก.เมืองช้างการสุรา,Agent,Beer,Archa,Region 3,Surin,T3,-,-,610.0,95.0,284.0,304.0,630.0,2021-04-28 14:27:48
1008,201809,0001007663,หจก.เมืองช้างการสุรา,Agent,Spirits,Bangyikhan,Region 3,Surin,T3,ERR,-,0.0,0.0,8.0,38.0,30.0,2021-04-28 14:27:48
1009,201809,0001007663,หจก.เมืองช้างการสุรา,Agent,Spirits,Blend285,Region 3,Surin,T3,ERR,ERR,-156.0,0.0,419.0,725.0,150.0,2021-04-28 14:27:48
1010,201809,0001007663,หจก.เมืองช้างการสุรา,Agent,Beer,ChangClassic,Region 3,Surin,T3,-,-,12896.0,848.0,19078.0,15517.0,9335.0,2021-04-28 14:27:48
1011,201809,0001007663,หจก.เมืองช้างการสุรา,Agent,Beer,Federbrau,Region 3,Surin,T3,-,-,304.0,199.0,99.0,110.0,315.0,2021-04-28 14:27:48
1012,201809,0001007663,หจก.เมืองช้างการสุรา,Agent,Spirits,HongThong,Region 3,Surin,T3,-,-,2973.0,1351.0,2260.0,1187.0,1900.0,2021-04-28 14:27:48
1013,201809,0001007663,หจก.เมืองช้างการสุรา,Agent,Spirits,Kulov,Region 3,Surin,T3,-,-,84.0,58.0,48.0,4.0,40.0,2021-04-28 14:27:48
1014,201809,0001007663,หจก.เมืองช้างการสุรา,Agent,Spirits,MungkornThong,Region 3,Surin,T3,-,-,30.0,5.0,19.0,19.0,30.0,2021-04-28 14:27:48
1015,201809,0001007663,หจก.เมืองช้างการสุรา,Agent,Spirits,Prayanak,Region 3,Surin,T3,-,-,44.0,14.0,44.0,50.0,50.0,2021-04-28 14:27:48
1016,201809,0001007663,หจก.เมืองช้างการสุรา,Agent,NAB,Rock Mountain,Region 3,Surin,T3,ERR,-,426.0,,56.0,50.0,420.0,2021-04-28 14:27:48
1017,201809,0001007663,หจก.เมืองช้างการสุรา,Agent,Spirits,RuangKhao,Region 3,Surin,T3,-,-,27360.0,14308.0,8606.0,4486.0,23240.0,2021-04-28 14:27:48
1018,201809,0001007663,หจก.เมืองช้างการสุรา,Agent,Spirits,Sangsom,Region 3,Surin,T3,-,-,324.0,147.0,95.0,121.0,350.0,2021-04-28 14:27:48
1019,201809,0001007662,หจก.ปราสาทการสุรา,Agent,Beer,ChangClassic,Region 3,Surin,T3,-,-,11385.0,6825.0,10563.0,4078.0,4900.0,2021-04-28 14:27:48
1020,201809,0001007662,หจก.ปราสาทการสุรา,Agent,Spirits,HongThong,Region 3,Surin,T3,-,-,354.0,34.0,1572.0,1568.0,350.0,2021-04-28 14:27:48
1021,201809,0001007662,หจก.ปราสาทการสุรา,Agent,Spirits,RuangKhao,Region 3,Surin,T3,-,-,10377.0,2527.0,28333.0,28356.0,10400.0,2021-04-28 14:27:48
1022,201809,0001007662,หจก.ปราสาทการสุรา,Agent,Spirits,Sangsom,Region 3,Surin,T3,ERR,-,13.0,,21.0,28.0,20.0,2021-04-28 14:27:48
1023,201809,0001007658,บจก.ยิ่งเจริญ 99,Agent,Beer,ChangClassic,Region 3,Buri Ram,T3,-,-,5427.0,55.0,7694.0,6967.0,4700.0,2021-04-28 14:27:48
1024,201809,0001007658,บจก.ยิ่งเจริญ 99,Agent,Spirits,RuangKhao,Region 3,Buri Ram,T3,-,-,18640.0,13630.0,12605.0,6245.0,12280.0,2021-04-28 14:27:48
1025,201809,0001007657,บจก.เพชรเกษม (อิสาน),Agent,Spirits,Blend285,Region 3,Buri Ram,T3,-,-,35.0,19.0,125.0,214.0,124.0,2021-04-28 14:27:48
1026,201809,0001007657,บจก.เพชรเกษม (อิสาน),Agent,Beer,ChangClassic,Region 3,Buri Ram,T3,-,-,7821.0,1967.0,12966.0,11970.0,6825.0,2021-04-28 14:27:48
1027,201809,0001007657,บจก.เพชรเกษม (อิสาน),Agent,Spirits,ChiangChun,Region 3,Buri Ram,T3,-,-,42.0,22.0,15.0,18.0,45.0,2021-04-28 14:27:48
1028,201809,0001007657,บจก.เพชรเกษม (อิสาน),Agent,Spirits,HongThong,Region 3,Buri Ram,T3,-,-,1180.0,300.0,2610.0,2660.0,1230.0,2021-04-28 14:27:48
1029,201809,0001007657,บจก.เพชรเกษม (อิสาน),Agent,Spirits,Prayanak,Region 3,Buri Ram,T3,ERR,-,39.0,,25.0,31.0,45.0,2021-04-28 14:27:48
1030,201809,0001007657,บจก.เพชรเกษม (อิสาน),Agent,NAB,Rock Mountain,Region 3,Buri Ram,,ERR,-,-99.0,,,-99.0,-99.0,2021-04-28 14:27:48
1031,201809,0001007657,บจก.เพชรเกษม (อิสาน),Agent,Spirits,RuangKhao,Region 3,Buri Ram,T3,-,-,22368.0,10505.0,9131.0,12703.0,25940.0,2021-04-28 14:27:48
1032,201809,0001007657,บจก.เพชรเกษม (อิสาน),Agent,Spirits,Sangsom,Region 3,Buri Ram,T3,-,-,106.0,58.0,59.0,58.0,105.0,2021-04-28 14:27:48
1033,201809,0001007654,หจก.รุ่งนภาบุรีรัมย์,Agent,Spirits,Blend285,Region 3,Buri Ram,T3,ERR,-,23.0,,93.0,80.0,10.0,2021-04-28 14:27:48
1034,201809,0001007654,หจก.รุ่งนภาบุรีรัมย์,Agent,Beer,ChangClassic,Region 3,Buri Ram,T3,-,-,3919.0,419.0,5669.0,5100.0,3350.0,2021-04-28 14:27:48
1035,201809,0001007654,หจก.รุ่งนภาบุรีรัมย์,Agent,Spirits,HongThong,Region 3,Buri Ram,T3,-,-,1096.0,846.0,960.0,714.0,850.0,2021-04-28 14:27:48
1036,201809,0001007654,หจก.รุ่งนภาบุรีรัมย์,Agent,Spirits,Kulov,Region 3,Buri Ram,T3,ERR,-,11.0,,20.0,15.0,6.0,2021-04-28 14:27:48
1037,201809,0001007654,หจก.รุ่งนภาบุรีรัมย์,Agent,NAB,Rock Mountain,Region 3,Buri Ram,,ERR,-,-99.0,,,-99.0,-99.0,2021-04-28 14:27:48
1038,201809,0001007654,หจก.รุ่งนภาบุรีรัมย์,Agent,Spirits,RuangKhao,Region 3,Buri Ram,T3,-,-,10036.0,8326.0,9367.0,8231.0,8900.0,2021-04-28 14:27:48
1039,201809,0001007652,หจก.บุรีรัมย์ดวงใจ,Agent,Spirits,Blend285,Region 3,Buri Ram,T3,-,-,27.0,11.0,83.0,59.0,3.0,2021-04-28 14:27:48
1040,201809,0001007652,หจก.บุรีรัมย์ดวงใจ,Agent,Beer,ChangClassic,Region 3,Buri Ram,T3,-,-,3072.0,1212.0,3976.0,3544.0,2640.0,2021-04-28 14:27:48
1041,201809,0001007652,หจก.บุรีรัมย์ดวงใจ,Agent,Spirits,HongThong,Region 3,Buri Ram,T3,-,-,474.0,259.0,591.0,642.0,525.0,2021-04-28 14:27:48
1042,201809,0001007652,หจก.บุรีรัมย์ดวงใจ,Agent,Spirits,Kulov,Region 3,Buri Ram,T3,ERR,-,3.0,,1.0,4.0,6.0,2021-04-28 14:27:48
1043,201809,0001007652,หจก.บุรีรัมย์ดวงใจ,Agent,Spirits,Prayanak,Region 3,Buri Ram,T3,-,-,84.0,74.0,14.0,50.0,120.0,2021-04-28 14:27:48
1044,201809,0001007652,หจก.บุรีรัมย์ดวงใจ,Agent,Spirits,RuangKhao,Region 3,Buri Ram,T3,-,-,5271.0,3141.0,4253.0,3352.0,4370.0,2021-04-28 14:27:48
1045,201809,0001007652,หจก.บุรีรัมย์ดวงใจ,Agent,Spirits,Sangsom,Region 3,Buri Ram,T3,-,-,35.0,27.0,123.0,108.0,20.0,2021-04-28 14:27:48
1046,201809,0001007651,หจก.สมชาติการสุรา,Agent,Beer,Archa,Region 3,Buri Ram,T3,ERR,-,35.0,,67.0,82.0,50.0,2021-04-28 14:27:48
1047,201809,0001007651,หจก.สมชาติการสุรา,Agent,Beer,ChangClassic,Region 3,Buri Ram,T3,-,-,2865.0,665.0,4850.0,5235.0,3250.0,2021-04-28 14:27:48
1048,201809,0001007651,หจก.สมชาติการสุรา,Agent,Spirits,ChiangChun,Region 3,Buri Ram,T3,ERR,-,34.0,,21.0,17.0,30.0,2021-04-28 14:27:48
1049,201809,0001007651,หจก.สมชาติการสุรา,Agent,Spirits,HongThong,Region 3,Buri Ram,T3,-,-,445.0,330.0,228.0,203.0,420.0,2021-04-28 14:27:48
1050,201809,0001007651,หจก.สมชาติการสุรา,Agent,Spirits,RuangKhao,Region 3,Buri Ram,T3,-,-,11800.0,8990.0,5435.0,3035.0,9400.0,2021-04-28 14:27:48
1051,201809,0001007651,หจก.สมชาติการสุรา,Agent,Spirits,Sangsom,Region 3,Buri Ram,T3,ERR,-,4.0,,12.0,13.0,5.0,2021-04-28 14:27:48
1052,201809,0001007650,หจก.สุรางค์การสุรา,Agent,Beer,ChangClassic,Region 3,Buri Ram,T3,-,-,3387.0,497.0,4408.0,3471.0,2450.0,2021-04-28 14:27:48
1053,201809,0001007650,หจก.สุรางค์การสุรา,Agent,Spirits,HongThong,Region 3,Buri Ram,T3,-,-,237.0,194.0,1302.0,1185.0,120.0,2021-04-28 14:27:48
1054,201809,0001007650,หจก.สุรางค์การสุรา,Agent,Spirits,Niyomthai,Region 3,Buri Ram,T3,ERR,-,7.0,,4.0,5.0,8.0,2021-04-28 14:27:48
1055,201809,0001007650,หจก.สุรางค์การสุรา,Agent,Spirits,Prayanak,Region 3,Buri Ram,T3,ERR,-,14.0,,22.0,38.0,30.0,2021-04-28 14:27:48
1056,201809,0001007650,หจก.สุรางค์การสุรา,Agent,Spirits,RuangKhao,Region 3,Buri Ram,T3,-,-,5858.0,2793.0,9996.0,11338.0,7200.0,2021-04-28 14:27:48
1057,201809,0001007648,หจก.บุรีรัมย์ศรีสงวน,Agent,Spirits,Blend285,Region 3,Buri Ram,T3,-,-,833.0,710.5,1018.0,785.0,600.0,2021-04-28 14:27:48
1058,201809,0001007648,หจก.บุรีรัมย์ศรีสงวน,Agent,NAB,Chang,Region 3,Buri Ram,,ERR,-,-99.0,,,-99.0,-99.0,2021-04-28 14:27:48
1059,201809,0001007648,หจก.บุรีรัมย์ศรีสงวน,Agent,Beer,ChangClassic,Region 3,Buri Ram,T3,-,-,44245.0,31851.0,42325.0,21553.0,23473.0,2021-04-28 14:27:48
1060,201809,0001007648,หจก.บุรีรัมย์ศรีสงวน,Agent,Spirits,ChiangChun,Region 3,Buri Ram,T3,-,-,114.0,66.0,47.0,53.0,120.0,2021-04-28 14:27:48
1061,201809,0001007648,หจก.บุรีรัมย์ศรีสงวน,Agent,Beer,Federbrau,Region 3,Buri Ram,T3,ERR,-,404.0,,160.0,997.0,1241.0,2021-04-28 14:27:48
1062,201809,0001007648,หจก.บุรีรัมย์ศรีสงวน,Agent,NAB,GreenTea,Region 3,Buri Ram,T3,-,-,382.0,307.0,1306.0,1936.0,1012.0,2021-04-28 14:27:48
1063,201809,0001007648,หจก.บุรีรัมย์ศรีสงวน,Agent,Spirits,HongThong,Region 3,Buri Ram,T3,-,-,2615.0,938.0,3705.0,3620.0,2530.0,2021-04-28 14:27:48
1064,201809,0001007648,หจก.บุรีรัมย์ศรีสงวน,Agent,NAB,JubJai,Region 3,Buri Ram,T3,-,-,168.0,98.0,288.0,264.0,144.0,2021-04-28 14:27:48
1065,201809,0001007648,หจก.บุรีรัมย์ศรีสงวน,Agent,Spirits,Kulov,Region 3,Buri Ram,T3,ERR,ERR,-5.0,,7.0,22.0,10.0,2021-04-28 14:27:48
1066,201809,0001007648,หจก.บุรีรัมย์ศรีสงวน,Agent,Spirits,Mekhong,Region 3,Buri Ram,,ERR,-,-99.0,,,-99.0,-99.0,2021-04-28 14:27:48
1067,201809,0001007648,หจก.บุรีรัมย์ศรีสงวน,Agent,Spirits,Meridian,Region 3,Buri Ram,T3,-,-,5.0,4.66,5.0,13.0,13.0,2021-04-28 14:27:48
1068,201809,0001007648,หจก.บุรีรัมย์ศรีสงวน,Agent,Spirits,MungkornThong,Region 3,Buri Ram,T3,ERR,-,5.0,0.0,11.0,36.0,30.0,2021-04-28 14:27:48
1069,201809,0001007648,หจก.บุรีรัมย์ศรีสงวน,Agent,Spirits,Prayanak,Region 3,Buri Ram,T3,-,-,94.0,40.0,68.0,34.0,60.0,2021-04-28 14:27:48
1070,201809,0001007648,หจก.บุรีรัมย์ศรีสงวน,Agent,Spirits,RuangKhao,Region 3,Buri Ram,T3,-,-,36691.0,22055.0,13770.0,6479.0,29400.0,2021-04-28 14:27:48
1071,201809,0001007648,หจก.บุรีรัมย์ศรีสงวน,Agent,Spirits,Sangsom,Region 3,Buri Ram,T3,-,-,280.0,164.5,196.0,256.0,340.0,2021-04-28 14:27:48
1072,201809,0001007647,หจก.บุรีรัมย์ศรีสงวน,Agent,Spirits,Blend285,Region 3,Buri Ram,T3,ERR,-,14.0,,53.0,69.0,30.0,2021-04-28 14:27:48
1073,201809,0001007647,หจก.บุรีรัมย์ศรีสงวน,Agent,Beer,ChangClassic,Region 3,Buri Ram,T3,-,-,1750.0,250.0,3564.0,4464.0,2650.0,2021-04-28 14:27:48
1074,201809,0001007647,หจก.บุรีรัมย์ศรีสงวน,Agent,Spirits,ChiangChun,Region 3,Buri Ram,T3,ERR,-,27.0,,17.0,40.0,50.0,2021-04-28 14:27:48
1075,201809,0001007647,หจก.บุรีรัมย์ศรีสงวน,Agent,Spirits,HongThong,Region 3,Buri Ram,T3,-,-,402.0,352.0,2315.0,2063.0,150.0,2021-04-28 14:27:48
1076,201809,0001007647,หจก.บุรีรัมย์ศรีสงวน,Agent,Spirits,RuangKhao,Region 3,Buri Ram,T3,-,-,8695.0,7585.0,15165.0,14170.0,7700.0,2021-04-28 14:27:48
1077,201809,0001007645,บจก.เค.เอ็น.บิสซิเนส,Agent,NAB,100Plus,Region 3,Nakhon Ratchasima,T3,ERR,-,2.0,,15.0,27.0,14.0,2021-04-28 14:27:48
1078,201809,0001007645,บจก.เค.เอ็น.บิสซิเนส,Agent,Beer,Archa,Region 3,Nakhon Ratchasima,T3,ERR,-,484.0,0.0,185.0,301.0,600.0,2021-04-28 14:27:48
1079,201809,0001007645,บจก.เค.เอ็น.บิสซิเนส,Agent,Beer,ChangClassic,Region 3,Nakhon Ratchasima,T3,-,-,7679.0,669.0,11019.0,8740.0,5400.0,2021-04-28 14:27:48
1080,201809,0001007645,บจก.เค.เอ็น.บิสซิเนส,Agent,Spirits,ChiangChun,Region 3,Nakhon Ratchasima,T3,-,-,23.0,13.0,4.0,1.0,20.0,2021-04-28 14:27:48
1081,201809,0001007645,บจก.เค.เอ็น.บิสซิเนส,Agent,NAB,GreenTea,Region 3,Nakhon Ratchasima,T3,-,-,1476.0,1076.0,2914.0,2894.0,1456.0,2021-04-28 14:27:48
1082,201809,0001007645,บจก.เค.เอ็น.บิสซิเนส,Agent,Spirits,HongThong,Region 3,Nakhon Ratchasima,T3,-,-,2011.0,835.0,878.0,437.0,1570.0,2021-04-28 14:27:48
1083,201809,0001007645,บจก.เค.เอ็น.บิสซิเนส,Agent,NAB,JubJai,Region 3,Nakhon Ratchasima,T3,ERR,-,558.0,,1498.0,970.0,30.0,2021-04-28 14:27:48
1084,201809,0001007645,บจก.เค.เอ็น.บิสซิเนส,Agent,Spirits,Meridian,Region 3,Nakhon Ratchasima,T3,ERR,-,2.0,,1.0,1.0,2.0,2021-04-28 14:27:48
1085,201809,0001007645,บจก.เค.เอ็น.บิสซิเนส,Agent,Spirits,Prayanak,Region 3,Nakhon Ratchasima,T3,-,-,53.0,38.0,35.0,2.0,20.0,2021-04-28 14:27:48
1086,201809,0001007645,บจก.เค.เอ็น.บิสซิเนส,Agent,NAB,Rock Mountain,Region 3,Nakhon Ratchasima,,ERR,-,-99.0,,,-99.0,-99.0,2021-04-28 14:27:48
1087,201809,0001007645,บจก.เค.เอ็น.บิสซิเนส,Agent,Spirits,RuangKhao,Region 3,Nakhon Ratchasima,T3,-,-,20296.0,7086.0,6997.0,4801.0,18100.0,2021-04-28 14:27:48
1088,201809,0001007645,บจก.เค.เอ็น.บิสซิเนส,Agent,Spirits,Sangsom,Region 3,Nakhon Ratchasima,T3,-,-,62.0,32.0,39.0,7.0,30.0,2021-04-28 14:27:48
1089,201809,0001007644,บจก.เค.เอ็น.บิสซิเนส,Agent,Spirits,Blend285,Region 3,Buri Ram,T3,-,-,193.0,1.0,69.0,36.0,160.0,2021-04-28 14:27:48
1090,201809,0001007644,บจก.เค.เอ็น.บิสซิเนส,Agent,Beer,ChangClassic,Region 3,Buri Ram,T3,-,-,2759.0,1.0,9490.0,8031.0,1300.0,2021-04-28 14:27:48
1091,201809,0001007644,บจก.เค.เอ็น.บิสซิเนส,Agent,Beer,Federbrau,Region 3,Buri Ram,T2,ERR,-,41.0,,13.0,2.0,30.0,2021-04-28 14:27:48
1092,201809,0001007644,บจก.เค.เอ็น.บิสซิเนส,Agent,Spirits,HongThong,Region 3,Buri Ram,T3,-,-,939.0,128.0,1532.0,1313.0,720.0,2021-04-28 14:27:48
